0.00000e+00,1.00000e+00
1.00001e-03,1.00000e+00
2.00002e-03,1.00000e+00
3.00003e-03,1.00001e+00
4.00004e-03,1.00002e+00
5.00005e-03,1.00003e+00
6.00006e-03,1.00004e+00
7.00007e-03,1.00005e+00
8.00008e-03,1.00006e+00
9.00009e-03,1.00008e+00
1.00001e-02,1.00010e+00
1.10001e-02,1.00012e+00
1.20001e-02,1.00015e+00
1.30001e-02,1.00017e+00
1.40001e-02,1.00020e+00
1.50002e-02,1.00023e+00
1.60002e-02,1.00026e+00
1.70002e-02,1.00029e+00
1.80002e-02,1.00033e+00
1.90002e-02,1.00036e+00
2.00002e-02,1.00040e+00
2.10002e-02,1.00044e+00
2.20002e-02,1.00049e+00
2.30002e-02,1.00053e+00
2.40002e-02,1.00058e+00
2.50003e-02,1.00063e+00
2.60003e-02,1.00068e+00
2.70003e-02,1.00074e+00
2.80003e-02,1.00079e+00
2.90003e-02,1.00085e+00
3.00003e-02,1.00091e+00
3.10003e-02,1.00097e+00
3.20003e-02,1.00103e+00
3.30003e-02,1.00110e+00
3.40003e-02,1.00117e+00
3.50004e-02,1.00124e+00
3.60004e-02,1.00131e+00
3.70004e-02,1.00138e+00
3.80004e-02,1.00146e+00
3.90004e-02,1.00153e+00
4.00004e-02,1.00161e+00
4.10004e-02,1.00170e+00
4.20004e-02,1.00178e+00
4.30004e-02,1.00187e+00
4.40004e-02,1.00195e+00
4.50005e-02,1.00204e+00
4.60005e-02,1.00214e+00
4.70005e-02,1.00223e+00
4.80005e-02,1.00233e+00
4.90005e-02,1.00242e+00
5.00005e-02,1.00252e+00
5.10005e-02,1.00263e+00
5.20005e-02,1.00273e+00
5.30005e-02,1.00284e+00
5.40005e-02,1.00295e+00
5.50006e-02,1.00306e+00
5.60006e-02,1.00317e+00
5.70006e-02,1.00328e+00
5.80006e-02,1.00340e+00
5.90006e-02,1.00352e+00
6.00006e-02,1.00364e+00
6.10006e-02,1.00376e+00
6.20006e-02,1.00389e+00
6.30006e-02,1.00401e+00
