0.00000e+00,2.08848e-12
1.00000e-03,6.09169e-12
2.00000e-03,4.51449e-12
3.00000e-03,5.82371e-12
4.00000e-03,8.76548e-12
5.00000e-03,9.68115e-12
6.00000e-03,1.89673e-11
7.00000e-03,1.75141e-11
8.00000e-03,1.02855e-11
9.00000e-03,6.64008e-12
1.00000e-02,6.29256e-12
1.10000e-02,1.76211e-12
1.20000e-02,2.23939e-12
1.30000e-02,3.21209e-12
1.40000e-02,9.25684e-12
1.50000e-02,5.31390e-12
1.60000e-02,5.94389e-12
1.70000e-02,4.24942e-13
1.80000e-02,1.21686e-12
1.90000e-02,1.55531e-12
2.00000e-02,3.26009e-12
2.10000e-02,2.77822e-12
2.20000e-02,1.59896e-12
2.30000e-02,5.08322e-12
2.40000e-02,1.13951e-12
2.50000e-02,1.42475e-12
2.60000e-02,1.35122e-12
2.70000e-02,9.53354e-13
2.80000e-02,1.95127e-12
2.90000e-02,2.45861e-12
3.00000e-02,1.52106e-12
3.10000e-02,1.02744e-12
3.20000e-02,1.60129e-12
3.30000e-02,8.49815e-13
3.40000e-02,1.37485e-12
3.50000e-02,6.75990e-13
3.60000e-02,1.02880e-12
3.70000e-02,2.39037e-12
3.80000e-02,2.95013e-12
3.90000e-02,1.39548e-12
4.00000e-02,1.91875e-12
4.10000e-02,1.31705e-12
4.20000e-02,8.27762e-13
4.30000e-02,8.90091e-13
4.40000e-02,1.50802e-12
4.50000e-02,1.94192e-12
4.60000e-02,1.43663e-12
4.70000e-02,1.44843e-12
4.80000e-02,1.09792e-12
4.90000e-02,3.25779e-13
5.00000e-02,1.04533e-12
5.10000e-02,1.43556e-12
5.20000e-02,1.51655e-12
5.30000e-02,4.99667e-13
5.40000e-02,4.91247e-13
5.50000e-02,7.63944e-13
5.60000e-02,1.65554e-12
5.70000e-02,8.41499e-13
5.80000e-02,5.39012e-13
5.90000e-02,9.92492e-13
6.00000e-02,4.93591e-13
6.10000e-02,1.15577e-12
6.20000e-02,1.63858e-12
6.30000e-02,5.63581e-13
6.40000e-02,2.14694e-13
6.50000e-02,4.07115e-13
6.60000e-02,5.04960e-13
6.70000e-02,6.50120e-13
6.80000e-02,9.40544e-13
6.90000e-02,1.81905e-12
7.00000e-02,5.98338e-13
7.10000e-02,6.59820e-13
7.20000e-02,8.38243e-13
7.30000e-02,9.50149e-13
7.40000e-02,7.76261e-13
7.50000e-02,9.71845e-13
7.60000e-02,5.11129e-13
7.70000e-02,1.04831e-12
7.80000e-02,3.25692e-13
7.90000e-02,6.61363e-13
8.00000e-02,1.04038e-12
8.10000e-02,3.45925e-13
8.20000e-02,1.14417e-12
8.30000e-02,8.49198e-13
8.40000e-02,7.17821e-13
8.50000e-02,1.20987e-12
8.60000e-02,1.15428e-12
8.70000e-02,1.55735e-12
8.80000e-02,1.30159e-12
8.90000e-02,4.26229e-13
9.00000e-02,2.67911e-13
9.10000e-02,1.05880e-12
9.20000e-02,8.64142e-13
9.30000e-02,7.54163e-13
9.40000e-02,1.31591e-13
9.50000e-02,8.93294e-13
9.60000e-02,2.87951e-13
9.70000e-02,9.85323e-13
9.80000e-02,9.53732e-13
9.90000e-02,5.05249e-13
1.00000e-01,1.23247e-06
1.01000e-01,4.87244e-13
1.02000e-01,1.38541e-12
1.03000e-01,1.21910e-12
1.04000e-01,1.03602e-12
1.05000e-01,3.40521e-13
1.06000e-01,9.83327e-13
1.07000e-01,5.21715e-13
1.08000e-01,5.59607e-13
1.09000e-01,1.55934e-12
1.10000e-01,9.01386e-13
1.11000e-01,7.55655e-13
1.12000e-01,4.15577e-13
1.13000e-01,3.33853e-13
1.14000e-01,3.72069e-13
1.15000e-01,1.51646e-12
1.16000e-01,3.64137e-13
1.17000e-01,1.01115e-12
1.18000e-01,1.11949e-12
1.19000e-01,2.21223e-12
1.20000e-01,9.82974e-13
1.21000e-01,1.10204e-12
1.22000e-01,9.52647e-13
1.23000e-01,1.86427e-12
1.24000e-01,1.16982e-12
1.25000e-01,1.20394e-12
1.26000e-01,8.85416e-13
1.27000e-01,1.54079e-12
1.28000e-01,7.87943e-13
1.29000e-01,1.37093e-12
1.30000e-01,1.63198e-12
1.31000e-01,1.03133e-12
1.32000e-01,1.09496e-12
1.33000e-01,1.18762e-12
1.34000e-01,9.69520e-13
1.35000e-01,2.41154e-12
1.36000e-01,8.36774e-13
1.37000e-01,1.28695e-12
1.38000e-01,1.07367e-12
1.39000e-01,7.17109e-13
1.40000e-01,1.90116e-12
1.41000e-01,2.02648e-12
1.42000e-01,1.11308e-12
1.43000e-01,1.93976e-12
1.44000e-01,7.69719e-13
1.45000e-01,7.44280e-13
1.46000e-01,2.27851e-12
1.47000e-01,1.41699e-12
1.48000e-01,8.22500e-13
1.49000e-01,1.91533e-12
1.50000e-01,3.84680e-12
1.51000e-01,2.95789e-13
1.52000e-01,2.60019e-12
1.53000e-01,1.56813e-12
1.54000e-01,1.06749e-12
1.55000e-01,2.29892e-12
1.56000e-01,9.64874e-13
1.57000e-01,3.58019e-12
1.58000e-01,5.95374e-12
1.59000e-01,3.28506e-12
1.60000e-01,2.33049e-12
1.61000e-01,5.02771e-12
1.62000e-01,3.07187e-12
1.63000e-01,5.92062e-12
1.64000e-01,9.40052e-12
1.65000e-01,5.83623e-12
1.66000e-01,4.69041e-12
1.67000e-01,1.69434e-12
1.68000e-01,3.20862e-12
1.69000e-01,1.04448e-11
1.70000e-01,7.17405e-12
1.71000e-01,6.70835e-12
1.72000e-01,3.03377e-11
1.73000e-01,4.72956e-11
1.74000e-01,4.88777e-11
1.75000e-01,3.05363e-11
1.76000e-01,6.27791e-12
1.77000e-01,1.28085e-11
1.78000e-01,1.23417e-11
1.79000e-01,5.36295e-12
1.80000e-01,4.03554e-12
1.81000e-01,1.32297e-11
1.82000e-01,8.09164e-12
1.83000e-01,6.91920e-12
1.84000e-01,5.13955e-12
1.85000e-01,5.63001e-12
1.86000e-01,8.61832e-12
1.87000e-01,2.89891e-12
1.88000e-01,2.19229e-12
1.89000e-01,4.84794e-12
1.90000e-01,4.90291e-12
1.91000e-01,7.21965e-12
1.92000e-01,8.46959e-12
1.93000e-01,1.68906e-11
1.94000e-01,1.82284e-11
1.95000e-01,8.06553e-12
1.96000e-01,9.72700e-12
1.97000e-01,4.49434e-12
1.98000e-01,3.14911e-12
1.99000e-01,3.81710e-12
2.00000e-01,2.53996e-12
2.01000e-01,3.24493e-12
2.02000e-01,6.55503e-12
2.03000e-01,1.97955e-12
2.04000e-01,2.58712e-12
2.05000e-01,2.56335e-12
2.06000e-01,8.64725e-13
2.07000e-01,1.34806e-12
2.08000e-01,3.96428e-12
2.09000e-01,2.42321e-12
2.10000e-01,1.72978e-12
2.11000e-01,8.63788e-13
2.12000e-01,2.37937e-12
2.13000e-01,2.12761e-12
2.14000e-01,6.92309e-13
2.15000e-01,1.12151e-12
2.16000e-01,6.54410e-13
2.17000e-01,1.07438e-12
2.18000e-01,2.04658e-12
2.19000e-01,1.87487e-12
2.20000e-01,1.14824e-12
2.21000e-01,1.56469e-12
2.22000e-01,6.70247e-13
2.23000e-01,3.87817e-13
2.24000e-01,1.45462e-12
2.25000e-01,3.63770e-12
2.26000e-01,9.51539e-13
2.27000e-01,9.90961e-13
2.28000e-01,1.60801e-13
2.29000e-01,1.13316e-12
2.30000e-01,1.24522e-12
2.31000e-01,1.04101e-12
2.32000e-01,4.65780e-13
